epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
42,0.3575999999999999,1.5296576755243498,0.0005,0.332,1.543258532360325
43,0.37400000000000005,1.522392990989359,0.0005,0.306,1.5421850710245135
44,0.3704,1.5295542778247682,0.0005,0.366,1.534846583172464
45,0.3695999999999999,1.5193655822302958,0.0005,0.346,1.5317936918099504
46,0.3579999999999999,1.5303625299508008,0.0005,0.338,1.5379527367923302
47,0.36719999999999997,1.527642477813524,0.0005,0.334,1.5379636795886245
48,0.36239999999999994,1.5274617073859182,0.0005,0.356,1.5367030861144
49,0.4003999999999999,1.50933258844644,0.0005,0.356,1.5330236076206616
50,0.35639999999999994,1.5346686818056379,0.0005,0.356,1.541122559313187
51,0.37000000000000005,1.5230512523369635,0.0005,0.372,1.5190408658350667
52,0.3619999999999999,1.5318441560218627,0.0005,0.298,1.5580581938711133
53,0.3615999999999998,1.5318419664041105,0.0005,0.342,1.5373393554985564
54,0.3767999999999997,1.518678037693769,0.0005,0.356,1.5374001375698394
55,0.3884,1.5179059342179673,0.0005,0.344,1.539772061841526
56,0.3791999999999998,1.5181656874827798,0.0005,0.336,1.5360874423195754
57,0.3759999999999999,1.5180460882061357,0.0005,0.3,1.5566528354395681
58,0.3455999999999999,1.5275147985655082,0.0005,0.316,1.5487441159604773
59,0.3544,1.5247280196315325,0.0005,0.356,1.5359179879338292
60,0.3868000000000001,1.5107372717885812,0.0005,0.35,1.5336989897907922
61,0.36719999999999997,1.5218538402718207,0.0005,0.392,1.5114240579353622
62,0.39439999999999975,1.5144146375722578,0.0005,0.354,1.5335253918595655
63,0.38239999999999985,1.5209626936572398,0.0005,0.358,1.542804262855539
64,0.3883999999999999,1.5172046825809438,0.0005,0.386,1.5213810767445817
65,0.3788,1.5118332228029134,0.0005,0.372,1.5212322232257398
66,0.37079999999999996,1.513005755919899,0.0005,0.322,1.5391190485631105
67,0.4060000000000001,1.5022934627931976,0.0005,0.32,1.5373031593397462
68,0.3647999999999999,1.5273418105191332,0.0005,0.374,1.5206623455098667
69,0.36080000000000007,1.5233698840993952,0.0005,0.37,1.5180057718521556
70,0.39,1.5138081977913547,0.0005,0.36,1.5280253451023844
71,0.36760000000000004,1.52144647533856,0.0005,0.386,1.5230498545847424
72,0.3671999999999999,1.5174750718675414,0.0005,0.326,1.5439449224363346
73,0.3735999999999999,1.5213211584963826,0.0005,0.342,1.5378776897411066
74,0.36399999999999993,1.52260600692373,0.0005,0.342,1.536555877245225
75,0.3891999999999999,1.5134092019397074,0.0005,0.356,1.533819607547924
76,0.3628,1.5201328734357218,0.0005,0.416,1.5177142186384154
77,0.3703999999999999,1.521533965471501,0.0005,0.344,1.5226272237464746
78,0.3811999999999998,1.5088451621173435,0.0005,0.308,1.5501300616739138
79,0.36639999999999995,1.5221023372351348,0.0005,0.366,1.52512538070347
80,0.3939999999999999,1.5091553332228778,0.0005,0.364,1.5178019837215386
81,0.3767999999999997,1.5133408211947608,0.0005,0.384,1.5272844239562395
82,0.39039999999999997,1.5074340717281234,0.0005,0.362,1.522150006560811
83,0.3675999999999999,1.521289187130922,0.0005,0.406,1.517114810646593
84,0.37759999999999994,1.5079405057919766,0.0005,0.382,1.5172802895963178
85,0.3984,1.506128656755468,0.0005,0.36,1.539189029425201
86,0.39480000000000004,1.5110518301708098,0.0005,0.332,1.5320471725222975
87,0.36680000000000007,1.5246380226201464,0.0005,0.34,1.536941060096252
88,0.37279999999999996,1.5200220515396592,0.0005,0.36,1.5345617974260146
89,0.39559999999999995,1.5117481330933082,0.0005,0.392,1.5257412557400556
90,0.4044000000000002,1.4995493707973622,0.0005,0.402,1.5103357140055935
91,0.4044,1.505391318664994,0.0005,0.35,1.5263660273414759
92,0.38719999999999993,1.5127400094110781,0.0005,0.352,1.530858826048257
93,0.4123999999999999,1.4867502061460391,0.0005,0.354,1.522305627278474
94,0.35039999999999977,1.5237276252742413,0.0005,0.38,1.5227949529656242
95,0.40679999999999983,1.5007586688376957,0.0005,0.328,1.5345485403202483
96,0.39159999999999995,1.5040889488758131,0.0005,0.382,1.5161044009831366
97,0.38040000000000007,1.505811804391784,0.00025,0.328,1.5300090120584768
98,0.3655999999999998,1.5122875644947833,0.00025,0.364,1.5311392060706892
99,0.39839999999999987,1.5023167566789328,0.00025,0.366,1.5279850108776636
100,0.37,1.5173128516257135,0.00025,0.336,1.5421543466182266
101,0.4016000000000002,1.5050644859662576,0.00025,0.364,1.5204099588097761
102,0.4120000000000001,1.4958671360532134,0.00025,0.378,1.5147230891862686
103,0.41399999999999987,1.495893180723558,0.00025,0.364,1.5265075890056565
104,0.3948000000000001,1.5092866149961475,0.00025,0.382,1.5112534537533724
105,0.3975999999999999,1.5005965825904908,0.00025,0.37,1.5245184335016122
106,0.4104,1.4993967239266133,0.00025,0.392,1.5108760083711203
107,0.39080000000000004,1.5023710725005024,0.00025,0.346,1.5360041129598694
108,0.4055999999999999,1.4996346260748006,0.00025,0.356,1.5204862276452484
109,0.3907999999999999,1.4983222757710108,0.00025,0.352,1.5237624313084461
110,0.39719999999999983,1.5034393353441775,0.00025,0.396,1.5128736085854901
111,0.4,1.4947142464757825,0.00025,0.348,1.5277364963322626
112,0.38639999999999985,1.5054800552773497,0.00025,0.384,1.5253895357843332
113,0.38759999999999983,1.504696277762229,0.00025,0.338,1.5426916843537477
114,0.3896,1.4992854901085257,0.00025,0.386,1.5225959964544056
115,0.4100000000000001,1.4981256356234984,0.00025,0.346,1.528283722969981
116,0.4064000000000002,1.4942125585720418,0.00025,0.348,1.529526390650974
117,0.41399999999999976,1.4994979583088972,0.000125,0.392,1.523953713085559
118,0.40840000000000004,1.4894619628706725,0.000125,0.378,1.5151648315871324
119,0.4179999999999999,1.486741368043043,0.000125,0.392,1.5181886759835168
120,0.4171999999999999,1.4884299923518065,0.000125,0.388,1.5205198642547473
121,0.4535999999999998,1.472683512161615,0.000125,0.378,1.5348736616642658
122,0.4315999999999999,1.4898145291168263,0.000125,0.39,1.5070685897598957
123,0.4379999999999999,1.4786840368772358,0.000125,0.398,1.520032982312075
124,0.41999999999999993,1.488052390358806,0.000125,0.35,1.527764679584354
125,0.41400000000000003,1.487355258925965,0.000125,0.38,1.5142663926648154
126,0.37959999999999994,1.4990467257386806,0.000125,0.312,1.5460642953692203
127,0.4180000000000001,1.4913418293014322,0.000125,0.374,1.5158917122515536
128,0.4152,1.4895418392979396,0.000125,0.376,1.5052859387418094
129,0.42080000000000006,1.48639548930363,0.000125,0.412,1.511716253187253
130,0.3831999999999999,1.5001924353354965,0.000125,0.386,1.5192249794450783
131,0.3940000000000001,1.496173973317434,0.000125,0.37,1.5216201342458218
132,0.4244,1.4841775744225691,0.000125,0.38,1.5125027412654795
133,0.3995999999999998,1.5042343228537245,0.000125,0.358,1.527508767714767
134,0.4048000000000001,1.4949481681169947,0.000125,0.388,1.5250747927794361
135,0.4079999999999999,1.494628194121074,0.000125,0.392,1.5020094323996616
136,0.3872,1.4970954704032533,0.000125,0.372,1.5241468855202687
137,0.3903999999999999,1.501706099098863,0.000125,0.41,1.5159101989009127
138,0.4103999999999999,1.4890364416991657,0.000125,0.402,1.5084539996557245
139,0.4192,1.4868703124166176,0.000125,0.358,1.5364822802840332
140,0.39840000000000003,1.5045659158199423,0.000125,0.366,1.52559637327824
141,0.4028000000000001,1.494462956223528,0.000125,0.392,1.5124547518063056
142,0.4091999999999998,1.489264611264544,0.000125,0.406,1.51014557048532
143,0.4028000000000001,1.4999127700928674,0.000125,0.376,1.5296034422039282
144,0.40680000000000005,1.4903384774400377,0.000125,0.37,1.5302208538852526
145,0.41479999999999967,1.491695860465187,0.000125,0.376,1.5225802602442586
146,0.42399999999999993,1.4910342301271344,0.000125,0.394,1.521936564704499
147,0.42480000000000007,1.4853298639514316,0.000125,0.364,1.520773880741293
148,0.4160000000000003,1.4817640000783925,0.000125,0.396,1.5215657889506167
149,0.41479999999999995,1.4890467977269852,0.000125,0.37,1.52198448323705
150,0.41200000000000003,1.4856006118117648,0.000125,0.354,1.5293942877493516
151,0.4243999999999999,1.4812952709717309,0.000125,0.388,1.5241846971366027
152,0.3855999999999999,1.5012836846573134,0.000125,0.388,1.5178134750310492
153,0.41120000000000007,1.493050979093701,0.000125,0.344,1.5285725535947625
154,0.4019999999999999,1.4914549196424138,0.000125,0.422,1.514533761458146
155,0.39359999999999995,1.4972879088716828,0.000125,0.362,1.5088114014809748
156,0.41119999999999995,1.5003048305300086,0.000125,0.368,1.518816594341986
157,0.4111999999999998,1.4881069700779326,0.000125,0.384,1.522154014935748
158,0.42,1.488880451677405,0.000125,0.374,1.5202577836563882
159,0.43559999999999993,1.478349644193045,0.000125,0.358,1.5312687913651384
160,0.4016000000000002,1.500046163262469,0.000125,0.408,1.512075157343897
161,0.4152,1.4890970761469362,0.000125,0.384,1.5250006900705368
162,0.42279999999999995,1.4850445661353624,0.000125,0.376,1.5125952726481557
163,0.4156,1.4901074074784975,0.000125,0.378,1.5257638985498536
164,0.4272000000000001,1.485532743016071,0.000125,0.402,1.5126718394546206
165,0.42719999999999997,1.48705979887991,0.000125,0.36,1.5224746582326332
166,0.40840000000000004,1.496133648757978,0.000125,0.39,1.5041207163213588
167,0.42239999999999983,1.4844659890249163,0.000125,0.386,1.5169045797498522
168,0.4067999999999998,1.4892811376037318,0.000125,0.392,1.506919415658786
169,0.42719999999999997,1.483032558224247,0.000125,0.35,1.5270169468362627
170,0.4199999999999999,1.4893737574963584,0.000125,0.366,1.5235246664965838
171,0.40359999999999985,1.4915212519324599,0.000125,0.416,1.5017894825407905
172,0.43239999999999995,1.481891456244874,0.000125,0.426,1.4960437908122668
173,0.41199999999999987,1.4885697663441666,0.000125,0.412,1.5046257135645433
174,0.4331999999999999,1.473778536694201,0.000125,0.404,1.5174170221139047
175,0.41240000000000004,1.4883629501480236,0.000125,0.374,1.5204672928718828
176,0.4172,1.4857203010196165,0.000125,0.358,1.536756574311679
177,0.4427999999999999,1.4770295217103193,0.000125,0.342,1.531550989477844
178,0.4052,1.4947811125477057,0.000125,0.394,1.5112787734636983
179,0.4191999999999998,1.4886166153187645,0.000125,0.37,1.526370267370767
180,0.4128,1.490556109188744,0.000125,0.378,1.5122572955785134
181,0.4083999999999998,1.48814171765571,0.000125,0.38,1.525963147704945
182,0.40720000000000006,1.4908745765976363,0.000125,0.392,1.5127020173945709
183,0.43400000000000005,1.4846168334623542,0.000125,0.362,1.5209229795584331
184,0.4023999999999999,1.4844708293934494,0.000125,0.412,1.5193630534056404
185,0.41559999999999986,1.4825972017677629,0.000125,0.374,1.5187276608860898
186,0.4059999999999999,1.4911837354537487,0.000125,0.364,1.5243311122104215
187,0.44720000000000004,1.4694555649250507,0.000125,0.368,1.5401108019394707
188,0.40959999999999996,1.4873027608527698,0.000125,0.372,1.5366628974141927
189,0.42119999999999974,1.4871756080336829,0.000125,0.38,1.508177221130161
190,0.4239999999999998,1.4886137968947597,0.000125,0.362,1.527251607653954
191,0.4335999999999997,1.4790672826266686,0.000125,0.358,1.5293248764860663
192,0.42239999999999983,1.4838649109955961,0.000125,0.368,1.5271286042908432
193,0.4204,1.4867860530868668,0.000125,0.396,1.5086506474343222
194,0.4232,1.483572233364227,0.000125,0.378,1.5121195934510696
195,0.41679999999999995,1.4886866893583919,0.000125,0.384,1.5185014636597416
196,0.4168,1.4894498567378194,0.000125,0.374,1.5194770768071657
197,0.3876000000000001,1.4950686989874264,0.000125,0.354,1.5290885664529972
198,0.4004000000000001,1.4931676670170666,0.000125,0.376,1.5271756418241955
199,0.3951999999999999,1.4920353338102115,0.000125,0.372,1.5177806469500814
200,0.4148000000000001,1.4781722248378637,0.000125,0.396,1.510496671350057
