epoch,categorical_accuracy,loss,lr,val_1-shot_10-way_acc,val_loss
1,0.18240000000000006,2.2434783673546805,0.001,0.187,2.2443370168520818
2,0.2088000000000001,2.2347181703645496,0.001,0.176,2.2572846385229397
3,0.2028,2.2288343493082667,0.001,0.201,2.23420473246697
4,0.2033000000000001,2.2302958188031137,0.001,0.165,2.2532013767273176
5,0.22460000000000002,2.21599945651555,0.001,0.198,2.2443460435332416
6,0.22089999999999993,2.2180408519320083,0.001,0.192,2.22312662295301
7,0.22290000000000001,2.217399182158061,0.001,0.207,2.2299841318197835
8,0.22380000000000014,2.2119549625595853,0.001,0.204,2.2196865874971436
9,0.22490000000000013,2.2125274143203826,0.001,0.186,2.224211987463189
10,0.2291000000000001,2.20821031784545,0.001,0.211,2.223591241484075
11,0.23060000000000003,2.2100350587652655,0.001,0.194,2.228808056721023
12,0.21960000000000002,2.2092479773019327,0.001,0.197,2.2442586842329617
13,0.2473,2.1948933706070957,0.001,0.222,2.221724418672772
14,0.24559999999999998,2.194841882580813,0.001,0.185,2.225317741128339
15,0.24630000000000007,2.1958234050777348,0.001,0.212,2.225358100490743
16,0.2382999999999999,2.2027970865406066,0.001,0.234,2.2015995116088733
17,0.23629999999999993,2.2004213267606776,0.001,0.208,2.223490025710575
18,0.24770000000000003,2.1883725822186593,0.001,0.218,2.2331462587918502
19,0.2599,2.177797110183141,0.001,0.244,2.206151550858186
20,0.24029999999999993,2.194483465116508,0.001,0.208,2.224317229760718
21,0.2481000000000001,2.1919978681691,0.001,0.221,2.207337854728444
22,0.247,2.186220207803371,0.001,0.219,2.227647977486085
23,0.26410000000000006,2.1788968606240866,0.001,0.228,2.2163497516757698
24,0.25330000000000014,2.18245599684995,0.001,0.234,2.2087923725673524
25,0.2544,2.1837560878713846,0.001,0.228,2.1985376712645084
26,0.2470000000000001,2.188509448592773,0.001,0.241,2.2044449138257844
27,0.2616,2.1768690172517777,0.001,0.218,2.21430427427427
28,0.26210000000000006,2.1785907728600535,0.001,0.231,2.2041815361838775
29,0.2718,2.171850639291949,0.001,0.21,2.220876023414971
30,0.25859999999999994,2.175723458233225,0.001,0.209,2.2291894383843704
31,0.2639000000000001,2.1715741750845483,0.001,0.241,2.1994687051261397
32,0.25830000000000014,2.1740738340596995,0.001,0.244,2.193735545965095
33,0.26089999999999997,2.175001715404832,0.001,0.223,2.2175205874108848
34,0.2555000000000001,2.178034519911433,0.001,0.22,2.216295075843308
35,0.2627999999999999,2.172952640472078,0.001,0.197,2.2211941410347404
36,0.25900000000000006,2.1790623885273996,0.001,0.216,2.2133826192959787
37,0.2692999999999999,2.165811732479591,0.001,0.278,2.190749699072287
38,0.26660000000000017,2.168432930546936,0.001,0.202,2.217800796510068
39,0.2718999999999999,2.162617136406923,0.001,0.248,2.189208136979055
40,0.26289999999999997,2.174072600223857,0.001,0.236,2.212994439226737
41,0.28070000000000006,2.156662852645077,0.001,0.243,2.212756642302383
42,0.2722,2.1652432001835513,0.001,0.254,2.196592474860069
43,0.28429999999999994,2.1501150141287004,0.001,0.231,2.207786068645818
44,0.2736999999999999,2.163902741083662,0.001,0.245,2.199555841960602
45,0.2795,2.1612334647527685,0.001,0.234,2.202875256482699
46,0.2784,2.164365193507256,0.001,0.263,2.1808602445184175
47,0.29350000000000004,2.1510699612714617,0.001,0.238,2.1986753623381703
48,0.2883,2.1533415847398008,0.001,0.211,2.212576944043051
49,0.26879999999999993,2.160166613955412,0.001,0.245,2.194278005693583
50,0.2846000000000001,2.1532278319755753,0.001,0.224,2.202353011133894
51,0.2856000000000001,2.154506286528595,0.001,0.259,2.18872282815761
52,0.26909999999999995,2.1603772794837144,0.001,0.245,2.194069110106367
53,0.27870000000000006,2.154555816733665,0.001,0.236,2.1973063543368587
54,0.2833,2.1557806753757354,0.001,0.232,2.2135574270675877
55,0.2729,2.162355211094105,0.001,0.248,2.1972459961932667
56,0.2778,2.160238485375716,0.001,0.244,2.193630609050605
57,0.2705,2.1546816931364927,0.001,0.245,2.1937100127618954
58,0.29280000000000006,2.1455477892222246,0.0005,0.251,2.1973325294776838
59,0.2858999999999999,2.1478542153597924,0.0005,0.252,2.1989277920550374
60,0.28869999999999996,2.1495197346192025,0.0005,0.243,2.189109577145875
61,0.29290000000000005,2.142403130092104,0.0005,0.26,2.1961921492015057
62,0.2912999999999999,2.143971162707715,0.0005,0.263,2.1877188913994443
63,0.2722999999999999,2.1505513460742867,0.0005,0.22,2.201394685582329
64,0.28789999999999993,2.143343857298327,0.0005,0.268,2.184333540385837
65,0.2878,2.145122260299638,0.0005,0.266,2.187269931312354
66,0.2964999999999998,2.137017492313602,0.0005,0.256,2.1980161247878973
67,0.29179999999999995,2.140266249955426,0.0005,0.265,2.182262579551029
68,0.29769999999999996,2.132816549407334,0.0005,0.271,2.179837294068726
69,0.3086999999999999,2.1301288231357187,0.0005,0.263,2.184425722042654
70,0.2904999999999998,2.13913963297094,0.0005,0.233,2.2058307764490195
71,0.30610000000000004,2.1317694022524085,0.0005,0.244,2.1893141923730925
72,0.293,2.137326584295746,0.0005,0.241,2.1988517842038933
73,0.2962,2.1455062756417513,0.0005,0.231,2.2220508356402147
74,0.2828,2.1497817370043486,0.0005,0.245,2.1956035100286146
75,0.2852,2.146879791551039,0.0005,0.247,2.190864440470567
76,0.30219999999999986,2.1374858273388107,0.0005,0.23,2.218678270301634
77,0.2849999999999999,2.143974174971533,0.0005,0.276,2.1769269856185955
78,0.29439999999999994,2.133343464567177,0.00025,0.226,2.201771733715848
79,0.28539999999999993,2.139764733618843,0.00025,0.261,2.193854489319589
80,0.3105,2.1232964308735127,0.00025,0.247,2.1888081904622454
