epoch,categorical_accuracy,loss,lr,val_1-shot_15-way_acc,val_loss
1,0.5636444444444445,2.342982089126411,0.001,0.5833333333333334,2.349522266163216
2,0.6478666666666669,2.247711043842369,0.001,0.612,2.3113713630438
3,0.6809777777777777,2.2113994789225004,0.001,0.618,2.303177630455123
4,0.6795111111111108,2.2048904675685765,0.001,0.6033333333333334,2.298584318684429
5,0.7015111111111112,2.192441777829747,0.001,0.6633333333333333,2.281493775710691
6,0.7033777777777775,2.1840076710394767,0.001,0.638,2.3091731797366104
7,0.7345777777777776,2.158586977260669,0.001,0.6473333333333333,2.288901932096155
8,0.7162222222222221,2.171425469407278,0.001,0.6546666666666666,2.2625694160327003
9,0.7387111111111111,2.1580896408122356,0.001,0.696,2.2266123484864244
10,0.7455555555555554,2.1388343659429996,0.001,0.7,2.241552048128672
11,0.7456888888888891,2.1398621724056603,0.001,0.69,2.213235133769672
12,0.7427111111111111,2.1367100066210143,0.001,0.6933333333333334,2.220478257283769
13,0.7454222222222225,2.132082135579504,0.001,0.6806666666666666,2.212260184315344
14,0.7692,2.1135601268343063,0.001,0.7093333333333334,2.2041981230780974
15,0.7668444444444446,2.1171506692263544,0.001,0.6826666666666666,2.2157929834047083
16,0.7679111111111109,2.1172328062023795,0.001,0.6966666666666667,2.228425364459375
17,0.7746666666666668,2.1029868406903565,0.001,0.6733333333333333,2.2127321626162972
18,0.7854222222222222,2.099897132296459,0.001,0.6786666666666666,2.1969593396180276
19,0.7889777777777778,2.0984988582182265,0.001,0.6686666666666666,2.2349027663888528
20,0.7849777777777781,2.104779911192101,0.001,0.6786666666666666,2.2416217442238646
21,0.7832888888888888,2.0972677215346027,0.001,0.6993333333333334,2.215103596889894
22,0.7941777777777775,2.095090006680166,0.001,0.668,2.2245424273576875
23,0.7935555555555557,2.088967426141674,0.001,0.6846666666666666,2.215615843408382
24,0.7853777777777775,2.0891079133228914,0.001,0.6793333333333333,2.20097368390944
25,0.7833777777777778,2.084220688816422,0.001,0.718,2.191444147198257
26,0.8036888888888889,2.0856835450102955,0.001,0.7233333333333334,2.2394371561778406
27,0.798488888888889,2.0836919222670827,0.001,0.698,2.206769369151714
28,0.8023999999999997,2.0749000568088984,0.001,0.706,2.183668597944143
29,0.8057777777777778,2.079589278533202,0.001,0.7073333333333334,2.2338888700670885
30,0.7935555555555553,2.072244633423095,0.001,0.724,2.2109491125027647
31,0.7981333333333331,2.0770001514895715,0.001,0.686,2.1918907515771884
32,0.7921333333333334,2.0722426980516584,0.001,0.692,2.1959984810016153
33,0.7967555555555559,2.073457017754658,0.001,0.6933333333333334,2.206231475163416
34,0.8045777777777774,2.065607102620586,0.001,0.696,2.2016488519328834
35,0.8005333333333333,2.0736644555502908,0.001,0.6653333333333333,2.196651412560616
36,0.7971555555555553,2.0682351675435924,0.001,0.6853333333333333,2.192408165836349
37,0.8016,2.069793056327681,0.001,0.7246666666666667,2.1896050707915764
38,0.8047555555555558,2.0669139511347256,0.001,0.692,2.2071213375522385
39,0.8212888888888888,2.0588040013644857,0.001,0.68,2.2060701655719055
40,0.8175111111111109,2.06253597481397,0.001,0.724,2.2230745213947904
41,0.8104444444444445,2.0495951166806594,0.001,0.6773333333333333,2.194389228365006
42,0.8104000000000003,2.0638472040275566,0.001,0.666,2.2319518473319833
43,0.815422222222222,2.060565415717974,0.001,0.712,2.1748130067363607
44,0.8265777777777782,2.0570903013571193,0.001,0.714,2.1820064787053672
45,0.8331111111111107,2.050291528844913,0.001,0.614,2.2539606596789725
46,0.8044888888888889,2.054792013212156,0.001,0.6893333333333334,2.1753709008746873
47,0.8198666666666667,2.045949152034166,0.001,0.6593333333333333,2.1849518453242647
48,0.8181333333333336,2.0527694084363155,0.001,0.6886666666666666,2.180419242589245
49,0.8080444444444445,2.0594046231534864,0.001,0.7066666666666667,2.1999288140747444
50,0.8161777777777774,2.056551422511206,0.001,0.68,2.181026217652822
51,0.8209777777777779,2.0493308565299024,0.001,0.6966666666666667,2.173839801981613
52,0.8176444444444442,2.0505976533818306,0.001,0.7386666666666667,2.1544005161883324
53,0.8231555555555563,2.0529848514774596,0.001,0.6906666666666667,2.186813405588238
54,0.8231111111111111,2.049967476607501,0.001,0.7253333333333334,2.165578608193513
55,0.8164888888888888,2.0438619406344305,0.001,0.71,2.1759200958732627
56,0.8155555555555556,2.041974121451717,0.001,0.702,2.1805977868548836
57,0.815822222222222,2.045052251222788,0.001,0.732,2.1775886332305125
58,0.8280888888888889,2.037596370762057,0.001,0.762,2.161687279260242
59,0.8161333333333332,2.0471758907743034,0.001,0.7093333333333334,2.1923385240048465
60,0.8194222222222223,2.039171129885847,0.001,0.6873333333333334,2.1594241147610487
61,0.8207555555555559,2.0510954113571507,0.001,0.696,2.1704089985349895
62,0.8208,2.0319273276841834,0.001,0.7033333333333334,2.1677125548461196
63,0.8075999999999998,2.0458971158475983,0.001,0.7193333333333334,2.1596578233590584
64,0.8205333333333339,2.0433497060972026,0.001,0.6666666666666666,2.204669844089791
65,0.823466666666667,2.0360149512800025,0.001,0.7033333333333334,2.169613964746202
66,0.8216000000000001,2.0451274055395676,0.001,0.684,2.1723621744753956
67,0.8116888888888886,2.041448926740856,0.001,0.6993333333333334,2.178421640026466
68,0.8271999999999996,2.034640068832878,0.001,0.69,2.1631898159134963
69,0.8127999999999999,2.0477367944976836,0.001,0.702,2.1697022721391765
70,0.8226222222222224,2.034716424620446,0.001,0.6773333333333333,2.182858684720731
71,0.8189333333333334,2.03854713852737,0.001,0.6713333333333333,2.1682959752990905
72,0.8216888888888885,2.0368987304306687,0.001,0.6686666666666666,2.1729371739269325
73,0.8294222222222224,2.0292081094056478,0.001,0.662,2.214425593958995
74,0.8300444444444444,2.029357004871491,0.001,0.6013333333333334,2.2360825611803166
75,0.8135555555555557,2.0399208463530245,0.001,0.7213333333333334,2.164817862454687
76,0.8293777777777778,2.0289260757177825,0.001,0.6726666666666666,2.180007697876096
77,0.8279555555555557,2.0268055973841257,0.001,0.668,2.1748333616518947
78,0.8156444444444446,2.0292036873042094,0.001,0.662,2.2063018224953184
79,0.8368444444444446,2.0271362386839358,0.0005,0.6946666666666667,2.1589317489199487
80,0.8349777777777778,2.017752251167442,0.0005,0.69,2.162162234606027
81,0.8189777777777779,2.0248263447279684,0.0005,0.73,2.16945943781404
82,0.8297777777777776,2.013977770863623,0.0005,0.7066666666666667,2.1582625739064745
83,0.832888888888889,2.017545705955542,0.0005,0.7206666666666667,2.146316660577817
84,0.8162222222222222,2.0219723239963,0.0005,0.678,2.165993080388415
85,0.8162666666666664,2.0299640222965634,0.0005,0.678,2.1647186669872305
86,0.8327555555555552,2.0206492911879277,0.0005,0.6873333333333334,2.166593058185711
87,0.8268888888888888,2.0219890333169963,0.0005,0.678,2.1630259565464165
88,0.8315555555555555,2.012404351092887,0.0005,0.6833333333333333,2.1767922590626916
89,0.8198666666666666,2.015640140385911,0.0005,0.6873333333333334,2.1608560459144375
90,0.8213333333333334,2.011721390399804,0.0005,0.6726666666666666,2.156391953063416
91,0.8070222222222226,2.0265812434425867,0.0005,0.682,2.1813348075209813
92,0.8243555555555555,2.0186522546745733,0.0005,0.678,2.1641881218960823
93,0.8154222222222218,2.0167047835336858,0.0005,0.674,2.1739196351417562
94,0.8213333333333331,2.0120649853900825,0.0005,0.6833333333333333,2.1598772320826374
95,0.8224444444444441,2.0217344782427666,0.0005,0.7046666666666667,2.1505646348574396
96,0.8224444444444444,2.0212614077937947,0.0005,0.6933333333333334,2.160851359399343
97,0.8266222222222221,2.00775331771066,0.0005,0.6706666666666666,2.178529662399512
98,0.8259555555555554,2.0157965425525504,0.0005,0.6566666666666666,2.1654741632029393
99,0.8169333333333334,2.0201562161603728,0.00025,0.6673333333333333,2.168507494418352
100,0.8365777777777775,2.0212941282699823,0.00025,0.6933333333333334,2.162224677563959
