epoch,categorical_accuracy,loss,lr,val_1-shot_10-way_acc,val_loss
39,0.18660000000000004,2.236087594066191,0.001,0.192,2.2555788470040405
40,0.20089999999999994,2.2087611335501443,0.0005,0.219,2.2028143344845295
41,0.19720000000000013,2.1991457725898944,0.0005,0.189,2.2098179395629414
42,0.20470000000000002,2.1966414689583607,0.0005,0.184,2.2440355502409006
43,0.21470000000000003,2.182635145662093,0.0005,0.205,2.234188530900613
44,0.2131,2.1752102057470166,0.0005,0.192,2.1996414121119146
45,0.20619999999999997,2.1997111389167845,0.0005,0.187,2.2402550581371097
46,0.21129999999999996,2.1811482355142147,0.0005,0.19,2.1968233523279714
47,0.20879999999999996,2.1877111148626387,0.0005,0.2,2.204472455338907
48,0.20970000000000005,2.183446905429311,0.0005,0.178,2.2311790457710674
49,0.21970000000000006,2.171753354011743,0.0005,0.183,2.2282228552476244
50,0.22029999999999997,2.1773971155598075,0.0005,0.174,2.2546179026561664
51,0.21090000000000006,2.188571701218222,0.0005,0.177,2.237520061731314
52,0.2118000000000001,2.1734561058514466,0.0005,0.215,2.185783434205675
53,0.21080000000000004,2.1894316754623464,0.0005,0.213,2.1905594622772235
54,0.21839999999999996,2.1761700686764995,0.0005,0.195,2.242099657537662
55,0.2155,2.176885288939406,0.0005,0.218,2.1821174897165525
56,0.22849999999999987,2.1493715734700647,0.0005,0.193,2.2275133116175434
57,0.21780000000000005,2.1640589464311977,0.0005,0.199,2.2235503204380502
58,0.21650000000000003,2.1649682033084745,0.0005,0.206,2.21936186040479
59,0.23739999999999992,2.1387698184487944,0.0005,0.222,2.205963904956776
60,0.22880000000000006,2.146091939633401,0.0005,0.191,2.367807009438412
61,0.2247,2.164119138126795,0.0005,0.203,2.213681823479013
62,0.22030000000000002,2.1626683689534882,0.0005,0.18,2.26211929214109
63,0.23250000000000015,2.1423357914366603,0.0005,0.2,2.185965592491633
64,0.222,2.154153801915733,0.0005,0.195,2.2283476869961922
65,0.22380000000000005,2.158578357654192,0.0005,0.223,2.1944977307847964
66,0.23129999999999998,2.1353490347116946,0.0005,0.213,2.235480621283629
67,0.23740000000000006,2.13250997042727,0.0005,0.198,2.2260449177085135
68,0.2409,2.130492140866112,0.0005,0.23,2.1923983852665105
69,0.2361000000000001,2.126909238224886,0.0005,0.217,2.2406970302956424
70,0.2402000000000001,2.1385774475333736,0.0005,0.212,2.1799698005727204
71,0.2331999999999999,2.1385331752813093,0.0005,0.196,2.238363856877547
72,0.24569999999999997,2.105704336494755,0.0005,0.21,2.2284021075162057
73,0.23849999999999993,2.119737587862076,0.0005,0.224,2.1557615437584383
74,0.2494000000000001,2.1058543782696404,0.0005,0.211,2.2318171701352445
75,0.24309999999999987,2.118873664481281,0.0005,0.191,2.232046437007358
76,0.242,2.1147985559866034,0.0005,0.224,2.1768670964529937
77,0.24760000000000001,2.0998488051088495,0.0005,0.214,2.1711082857712354
78,0.25009999999999993,2.092109710997101,0.0005,0.185,2.2531035423518553
79,0.24559999999999996,2.092814921652206,0.0005,0.212,2.182346040515343
80,0.2546,2.0819794396031766,0.00025,0.226,2.1440067495528323
