epoch,categorical_accuracy,loss,lr,val_1-shot_15-way_acc,val_loss
1,0.6965333333333333,1.1580374709895043,0.001,0.7353333333333333,0.8568744767091843
2,0.8319555555555554,0.5397060577671501,0.001,0.8246666666666667,0.5570421674399536
3,0.8731555555555555,0.40978924151615614,0.001,0.844,0.475922811196239
4,0.886311111111111,0.37191337976296746,0.001,0.8453333333333334,0.500679599788131
5,0.8951111111111106,0.3296495580007883,0.001,0.868,0.398328409967184
6,0.9131111111111112,0.2819771586022967,0.001,0.878,0.3907528189639436
7,0.9244444444444443,0.23560022667597827,0.001,0.8973333333333333,0.34034885762990796
8,0.9197333333333332,0.25482624591301667,0.001,0.89,0.3595957188927623
9,0.9372444444444445,0.20084918049006256,0.001,0.8973333333333333,0.33579636488467524
10,0.9399111111111114,0.18617624640626218,0.001,0.912,0.29169960516849874
11,0.9401777777777772,0.1818075814546908,0.001,0.904,0.32306461433161593
12,0.9496888888888882,0.15335837787409795,0.001,0.9093333333333333,0.2903835418913541
13,0.9436888888888886,0.16917873241087814,0.001,0.918,0.2948777932638039
14,0.9492888888888882,0.16019266483699823,0.001,0.912,0.27600095910808586
15,0.9562222222222216,0.13367226283298353,0.001,0.9186666666666666,0.27019782830285205
16,0.9560888888888883,0.1343965758520549,0.001,0.9206666666666666,0.2861962717938974
17,0.9599999999999993,0.12462286119584708,0.001,0.914,0.297508808547406
18,0.9521777777777771,0.14252341799342602,0.001,0.9446666666666667,0.19567988479838433
19,0.9611999999999992,0.11886735872846808,0.001,0.9246666666666666,0.24927986208556294
20,0.9639555555555546,0.11228535505954831,0.0005,0.9266666666666666,0.2737343396684261
21,0.9652888888888879,0.10684951955519419,0.0005,0.9233333333333333,0.24322209395216302
22,0.9646666666666656,0.10242970037705755,0.0005,0.9353333333333333,0.2274001033509659
23,0.9648444444444437,0.10737190207728789,0.0005,0.924,0.27555544583010905
24,0.9676444444444441,0.10198973800385437,0.0005,0.934,0.2032923712039319
25,0.9633333333333326,0.11113803602112869,0.0005,0.9466666666666667,0.22117692730520835
26,0.9676888888888883,0.09905131715262538,0.0005,0.942,0.20591193005699052
27,0.9649333333333326,0.10618589695545416,0.0005,0.9293333333333333,0.2216264811835046
28,0.9680444444444437,0.0981825855770737,0.0005,0.9413333333333334,0.20398176180870675
29,0.9709333333333321,0.09176405276745131,0.0005,0.924,0.28748875626819304
30,0.9688444444444437,0.09511486919097674,0.0005,0.9386666666666666,0.21482957249997714
31,0.9635555555555549,0.11103118828581378,0.0005,0.9293333333333333,0.21797692059626714
32,0.9730666666666659,0.0882691703446312,0.0005,0.9453333333333334,0.1798303970230962
33,0.9713777777777771,0.08778215261106416,0.0005,0.9386666666666666,0.22002326910498776
34,0.9730222222222215,0.08420376694682385,0.0005,0.9393333333333334,0.1825366454268351
35,0.9679555555555552,0.09679000081916128,0.0005,0.9426666666666667,0.19730782601331667
36,0.9729333333333328,0.08201177459111615,0.0005,0.9366666666666666,0.21575217974207317
37,0.9654666666666657,0.11229999941530776,0.0005,0.9353333333333333,0.20496138337688544
38,0.9696888888888882,0.08657487869039693,0.0005,0.938,0.19723220466051808
39,0.9756888888888879,0.0762262545474125,0.0005,0.944,0.2167303031129098
40,0.9719111111111103,0.08889806557847335,0.00025,0.9426666666666667,0.18708713193084667
