epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
29,0.3123999999999999,1.6275206079619002,0.001,0.32,1.6140783291151646
30,0.3091999999999999,1.6396121068859133,0.001,0.32,1.553684946145512
31,0.33640000000000003,1.5515972586116527,0.001,0.288,1.6317605950592415
32,0.3140000000000001,1.5495056653964232,0.001,0.336,1.6108598816851367
33,0.30279999999999996,1.5775739687445576,0.001,0.338,1.5656320507531316
34,0.29559999999999986,1.575795240401673,0.001,0.332,1.561134333667283
35,0.3091999999999999,1.5695815279927903,0.001,0.336,1.5190334879075196
36,0.31479999999999997,1.604979544552969,0.001,0.338,1.5833149671733284
37,0.3159999999999999,1.6022677014037856,0.001,0.332,1.635613229593502
38,0.3299999999999998,1.5578870401380491,0.001,0.34,1.6428227418583294
39,0.3207999999999999,1.6227465327020099,0.001,0.34,1.6214840691939996
40,0.3247999999999999,1.5418495181021346,0.0005,0.34,1.5322659938281402
41,0.33359999999999984,1.5206315921715983,0.0005,0.34,1.5738401273649558
42,0.33760000000000007,1.5337330416400274,0.0005,0.36,1.5528928452089974
43,0.3311999999999999,1.547696791211435,0.0005,0.344,1.5429426091704992
44,0.34239999999999987,1.5161008183243638,0.0005,0.346,1.5385174607706655
45,0.336,1.5183661090535785,0.0005,0.32,1.5388980684050366
46,0.32759999999999984,1.5276730961773675,0.0005,0.336,1.5420957396380333
47,0.3324000000000001,1.516239242454428,0.0005,0.352,1.516416287285111
48,0.3276,1.5339100066737348,0.0005,0.322,1.5514053651531978
49,0.3355999999999999,1.5373844029257087,0.0005,0.308,1.5354575916298052
50,0.3399999999999999,1.5174470699789873,0.0005,0.386,1.487188638392616
51,0.33879999999999993,1.5209969938700036,0.0005,0.331,1.5985826898707416
52,0.33399999999999985,1.5272462884175402,0.0005,0.334,1.5577418296557357
53,0.3511999999999999,1.5161783122591461,0.0005,0.342,1.5680127465385696
54,0.3488000000000001,1.524935103841801,0.0005,0.34,1.5140308356533356
55,0.34959999999999985,1.5299783017824433,0.0005,0.352,1.5355949481175606
56,0.34039999999999987,1.562293225475392,0.0005,0.35,1.5159761034239523
57,0.35079999999999983,1.5618524026035332,0.0005,0.348,1.5566631525807582
58,0.3404,1.5185369292639732,0.0005,0.328,1.5633084033313347
59,0.32839999999999997,1.5293229418206105,0.0005,0.288,1.5972677271398965
60,0.33199999999999996,1.5340249070429797,0.0005,0.358,1.537701091659418
61,0.3351999999999999,1.5083451199756117,0.0005,0.346,1.5146713167899948
62,0.348,1.5207031867781058,0.0005,0.364,1.6061627787027046
63,0.3436,1.5137811988857133,0.0005,0.36,1.5541051274293836
64,0.35919999999999995,1.5232768450403085,0.0005,0.378,1.5783967059073343
65,0.3620000000000001,1.5160684297873235,0.0005,0.356,1.5089699703658173
66,0.36080000000000004,1.531110784855397,0.0005,0.34,1.5970161024226062
67,0.38440000000000005,1.5446757278036416,0.0005,0.344,1.5550788245690297
68,0.3760000000000006,1.5464320030050829,0.0005,0.34,1.5604802333701335
69,0.3891999999999999,1.5542725520832352,0.0005,0.374,1.497618547221931
70,0.38399999999999976,1.4913503347786687,0.0005,0.381,1.618887110617574
71,0.341999999999998,1.5112092223759772,0.0005,0.386,1.5243428182749417
72,0.3915999999999998,1.5041187090921166,0.0005,0.382,1.516569922591849
73,0.4031999999999999,1.5046284969187866,0.0005,0.396,1.5343799310969648
74,0.4044,1.5316679663353565,0.0005,0.408,1.6118714990341034
75,0.4148,1.5417559845930382,0.0005,0.439,1.5561669407650356
76,0.42199999999999986,1.5095598916660797,0.0005,0.414,1.5465953545557614
77,0.4236,1.4971439981481047,0.0005,0.4398,1.5396879391870337
78,0.42360000000000007,1.5085302011229893,0.0005,0.429,1.4920161799772218
79,0.4215999999999999,1.4897041556596682,0.0005,0.429,1.535528490735525
80,0.4231999999999999,1.4740267748647042,0.00025,0.442,1.4758516764296488
